1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
-3.898759604,-3.957747698,-4.001190186,-4.049741268,-4.079948425,-4.091533184,-4.099685669,-4.155556202,-4.216198921,-4.327288151,-4.412847519,-4.54169178,-4.619381428,-4.648491383,-4.644585609,-4.630716324,-4.655734062,-4.672054768,-4.612543583,-4.541274071,-4.435846806,-4.569488525,-4.621496677,-4.555132389,-4.485645771,-4.475315094,-4.52048111,-4.512571812,-4.511425972,-4.523243427,-4.629190922,-4.712665558,-4.920006275,-5.2958951,-6.018554688,-6.685987473,-7.567080021,-8.663698196,-9.60451889,-11.03603649,-12.58069038,-14.3205843,-16.14100456,-18.05218697,-19.68691635,-21.17402267,-22.82444191,-24.2310009,-25.35117722,-26.4371109,-27.20598412,-27.90640068,-28.68028069,-29.46486092,-30.24334335,-31.4473114,-31.72372246,-31.56855202,-31.44843102,-31.39579201,-31.21328545,-30.61037064,-29.46108055,-28.29949188,-27.41479683,-26.33755493,-25.11625099,-23.6966095,-21.4069252,-18.06533241,-14.8436985,-11.89065933,-8.733481407,-5.787930012,-2.992108345,-0.603165627,1.704074621,4.533607006,6.786095142,8.123311996,9.209544182,10.45673084,11.82414055,13.36991501,14.58808231,15.85235786,16.38364983,17.38916779,17.66040802,17.72039604,17.06433868,16.1841507,15.57045937,14.03674316,13.02405167,11.80741215,10.86529255,9.870875359,8.828398705,7.50934124,6.010582447,4.922160625,3.747211218,2.561548948,1.312452435,-0.107821628,-2.921874523,-4.890807629,-6.645579338,-8.981456757,-11.48163223,-13.44813538,-16.32471657,-18.73111534,-20.60022926,-23.06020546,-24.97117424,-27.12012291,-28.78741837,-30.55701828,-31.76814079,-33.10329056,-34.0511322,-34.70809174,-35.14544678,-36.50926971,-37.06947708,-37.19562149,-37.3585968,-37.32617569,-37.33931732,-37.63666153,-37.81485748,-37.91488647,-37.78364563,-37.70011902,-37.62288666,-37.5034256,-37.40100098,-37.26657104,-36.98715973,-36.56595993,-36.2651062,-36.08955765,-35.9590683,-35.87353897,-35.81008148,-35.6037178,-35.43772125,-35.30965805,-35.21021271,-35.13573837,-35.07799149,-35.03661346,-35.01284409,-35.01114273,-34.92645264
107.1802521,107.1172562,107.0680771,107.0256195,106.9966812,107.0121994,107.0262833,107.0464325,107.0886154,107.173378,107.3939743,107.5664902,107.6433411,107.720993,107.7994766,107.9113159,108.0464935,108.1943207,108.3693771,108.5263824,108.6961136,109.3340607,109.5142059,109.647316,109.677269,109.6892166,109.6565781,109.6490021,109.6388855,109.5832977,109.4026794,109.1457367,108.8696365,108.369812,107.6588669,107.1601563,106.8439789,106.2879105,105.8257751,104.6932755,104.0309677,103.7083664,103.337532,102.2869949,101.2717438,100.1140213,99.04447937,97.37782288,95.72600555,94.2117157,92.73381042,91.31127167,89.70684052,88.16334534,87.35490417,86.65018463,85.6815567,84.96035004,83.64833832,82.16197205,80.99925232,80.05799103,79.19491577,78.6398468,78.03829193,76.85555267,75.9914093,75.1384201,74.5637207,74.77121735,73.94573212,73.99888611,74.04616547,74.34617615,74.83631897,75.2807312,75.62723541,76.76490784,78.63204193,80.86396027,82.98496246,85.17602539,88.09117126,91.20185852,94.42585754,98.51773071,101.43116,105.5915833,108.5635452,110.1890335,111.6700363,112.9114456,115.1404114,114.5305405,115.9295425,118.1909714,120.558815,123.6440506,126.6421738,129.7261353,132.9739838,135.9950409,138.4036713,140.2677307,141.6773376,142.4959869,141.7158203,141.3579559,141.4288025,141.9214172,142.3958435,142.3781128,142.075058,140.9735718,140.3656464,138.9733429,137.9606934,135.4851379,133.9040375,131.4605408,130.1991272,128.2168427,127.2015305,126.2437897,124.887352,123.6750488,121.8941574,120.833168,119.9293289,119.4150925,119.0137482,118.5291367,118.2648468,118.1395035,118.0379333,117.9357224,117.8792038,117.7748566,117.6938553,117.5762787,117.5555038,117.7050476,117.7158279,117.7073288,117.7062836,117.6753082,117.6233368,117.5637817,117.5134354,117.4689484,117.4238892,117.3728943,117.3202744,117.2628098,117.1563492,117.0074921,116.6995544
-62.38157654,-62.34664154,-62.32064438,-62.29672241,-62.2841835,-62.28017426,-62.27326965,-62.25100327,-62.22337723,-62.19029617,-62.11811447,-62.04846954,-62.00692368,-61.99050522,-62.00471497,-62.05361176,-62.106884,-62.18187714,-62.27700424,-62.36579132,-62.47579956,-62.28692245,-62.00642395,-61.84646606,-61.74656677,-61.64893341,-61.5644455,-61.56549454,-61.58080673,-61.61315918,-61.61729813,-61.61494446,-61.5434227,-61.37080765,-61.07169724,-60.51242065,-59.82542038,-59.04916382,-58.25312042,-57.27192307,-56.36478806,-55.32732391,-54.26033783,-52.81690598,-51.52851486,-50.17673111,-48.41104889,-46.477211,-44.71659088,-42.45329285,-40.22909164,-37.97847748,-35.35670471,-32.89998627,-28.69411278,-25.03770256,-21.18440819,-17.99617004,-14.36535168,-11.59568024,-9.176125526,-6.581125736,-4.132656574,-1.175049305,0.964596152,2.555980921,4.213357449,5.626577377,7.196084499,8.82303524,10.54435921,11.15560436,11.33877277,11.36555958,10.92776966,10.49467468,9.562782288,7.816527843,6.532168865,4.617395878,2.594546795,0.298323333,-2.6372931,-5.376428604,-7.964051723,-11.24864674,-14.1277647,-18.09385872,-20.57225609,-22.83687592,-25.2418251,-27.43600464,-30.14983177,-32.40732956,-34.79399109,-37.03627396,-39.1092186,-41.69421005,-43.89050293,-46.07329178,-48.13589859,-50.31861877,-51.99830627,-53.18920517,-53.99938965,-55.49246216,-56.27011871,-56.62836838,-56.92008591,-57.46477509,-57.81150055,-58.35070801,-58.68619537,-58.68758774,-58.82149887,-58.43224716,-58.25791931,-57.51950836,-56.98147583,-55.30310059,-54.16817093,-52.69065857,-51.63280487,-50.50429153,-49.24879837,-47.11787415,-45.04171371,-43.79558182,-42.90607071,-42.30894089,-41.8336792,-40.88057709,-40.15507126,-39.66155243,-39.38079453,-39.14536667,-38.99398041,-38.8791008,-38.78937912,-38.69404221,-38.3033905,-38.08658218,-37.95018005,-37.84513855,-37.77761459,-37.68588257,-37.57463455,-37.43990326,-37.32598114,-37.22779465,-37.13783646,-37.04270554,-36.94422531,-36.84218597,-36.72957993,-36.55382538,-36.29511261
